Singer,Text
Sam,Must be great collaborating with a member from (one of) your favourite girl group.
Sam,I LOVE this song and all about perfect dance & Songs is mean well. <U+0001F44D><U+0001F44D><U+0001F44D>
Sam,"I obsessed with this song, got everything on my mind i love it"
Sam,And that's MISSBURNS EMAIL ND name not MISHAWNS
Sam,Normani is the epitome of beauty
Sam,Amazing<U+0001F618><U+0001F1F5><U+0001F1F1><U+0001F44D><U+0001F609>
Sam,Normani is beautiful
Sam,Carollynn SamRed Rosario still love you Pablo Rosario the father of my two Children
Sam,"this is the first music i heard from him , that is amazing with beautiful meaning"
Sam,gotta admit this is the best collab of 2019. shame it¡¯s short tho <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>
Sam,I love how both of their voices show how unhappy they are about 'dancing with a stranger'... cause of u!
Sam,It's May 19 here so HAPPY BIRTHDAY day to my one and only inspiration. I love youuuuuuu<U+2764><U+2764>
Sam,I absolutely love and I so relate to this song. It breaks my heart!!
Sam,I knew I recognized that house. Same house as Westlife - What makes a man
Sam,Normani so talented
Sam,George Michael vibes. <U+0001F970><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618>
Sam,"The diversity in this video is stunning and beautiful, and I'm not talking about the racial diversity. Beautiful, absolutely beautiful, kudos to the director for all that lovely inclusion ¢½"
Sam,Nice song both of them got beautiful voice and she¡¯s so pretty
Sam,10 likes and I Will tell my crush l love him
Sam,Seems like Normani is going to have a pretty good year <U+2764><U+FE0F>
Sam,So esse cidadao mesmo pra da qualidade nas musicas de hoje. Grande Sam!!
Sam,Anyone else is addicted to this beautiful song  ?
Sam,The vocals that Sam can hit is outstanding
Sam,"My queen <U+0001F451> <U+0001F62D><U+0001F495> 
1 edit: Omg 7 likes 
2 edit: wtf 13 likes thank you <U+0001F62D><U+0001F927>"
Sam,NORMANI IS SUCH A STAR!!! Born ready <U+0001F483><U+0001F3FE>
Sam,I was here at 10k....Hurray 4 me!
Sam,I love this song. Its has really helped me through a ruff patch in my life. But I love sam Smith anyaway
Sam,This type of music is so relaxing
Sam,Why does Sam remind me of Mack miller<U+0001F62D>
Sam,Mani is THADT GIRL PERIODDDT<U+0001F5E3><U+0001F5E3>
Sam,I think this the inspiration for this video was George Micheal's Fastlove.
Sam,"At this point , there is NO ONE better than Sam Smith... his voice is perfection. Thank you for giving us balm for our hearts !!"
Sam,Normani 's body <U+2764><U+2764>
Sam,"Happy Birthday Sam !! I was looking on 'famous birthdays.com' and saw your birthday is the same day as mine, what are the odds that one of my fave singers has the same b.day. I could not  really believe it. Have a great day. Xx (19th of May) P.s Marshmellow and Jojo Siwa also have the same b.day!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
Sam,Em alta no Brasil? Ainda tem gente de bom gosto
Sam,Shout out to the grown folk actually going through heartbreak that are really feeling this tune<U+0001F3B5>
Sam,Normani's dancing made me shook <U+0001F632>
Sam,"Adele, Sam Smith Colab would be Fantastic"
Sam,"Adele, Sam Smith Colab would be Fantastic"
Sam,Normani really shines as a solo artist. I love her. This collab with Sam was God send.
Sam,Does anyone know what decoration is called with movement on the table in the room? is incredible!
Sam,sam has some serious vocals he gives me goosebumps
Sam,I can't be the only one who read Noragami instead of Normani...
Sam,Beautiful <U+2764><U+FE0F><U+0001F49E>
Sam,Normani the Queen <U+0001F451>
Sam,"Huh. I don't really like this song, I mean it's too slow for me. Blegh. Why'd I even comment in the first place? <U+0001F605>"
Sam,Very creative and beautifully done music video I luv it!!!!
Sam,Das nenne ich mal gefuhlvolle Stimmen <3
Sam,Her dancing just doesn¡¯t go with the video for some reason
Sam,Normani's Part is so beautiful
Sam,"Most of these views are from me I swear LOL, I love this song so much right now <3"
Sam,Thanks for this Song:) #Beniii
Sam,idk I like this...I played it several times today
Sam,i listened to this for the first time last night and I've listened to it 4 times since. looooooooooooooove their voices together!
Sam,Who else is pissed on YouTube because they didn't get notified for such a banger!
Sam,My favorite part is Normani's
Sam,Obsessed with this song and Xavier White - It's Only You <U+0001F495><U+0001F495><U+0001F495>
Sam,Happy Birthday Sam!!! I love You!!! <U+0001F618><U+0001F60D><U+2764><U+0001F388>
Sam,dancing with a stranger = tinder LMAO
Sam,This collaboration is magical
Sam,"1:54 Me, waking up and going to brush my teeth"
Sam,"Before i hate Sam Smith so bad, i cant stand hearing his name...now he's the most favorite artist in my list <U+0001F60A><U+0001F44D>"
Sam,"So 
Much 
Class 
<U+0001F60D><U+0001F60D><U+0001F60D>"
Sam,What a perfect combination. <U+0001F917><U+0001F917><U+0001F917>
Sam,"Normani is just perfect 
Her lips , body shape and eyes 're captivating"
Sam,The  best music gay ever listen <U+0001F3B6><U+0001F3B6><U+0001F601>
Sam,wow your lucky your dancing with a stranger i dance with a pole
Sam,Can't get enough of this song... So soothing to the ears.
Sam,This video is giving me George Michael vibes <U+0001F64C><U+0001F3FD>
Sam,normani is seriously top notch
Sam,Normani te amo ...<U+2764>
Sam,Hell yeah Let's Go 2019 !!
Sam,Woow Normani voice woow just woow
Sam,Normani is so perfect
Sam,Who's here before 1 Million views <U+0001F451><U+0001F441>
Sam,thank you. Best song for body percussion. Better than santi
Sam,I love this song<U+0001F618><U+2764><U+FE0F><U+0001F60D><U+0001F618>
Sam,everyone¡¯s talking about how they love this song and i¡¯m just thinking sam smith looks like the guy from split <U+0001F602><U+0001F937><U+0001F3FC><U+200D>¡Ï<U+FE0F>
Sam,The Best song of 2019
Sam,Omg Normani <U+0001F478><U+0001F478><U+0001F478><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764>
Sam,"Make this turn blue if you LOVE this song! (Ik I do!)
<U+0001F447><U+0001F3FB>"
Sam,i'm totally obsessed with this song :'))
Sam,Great song video is very George Michael fast love vibes
Sam,I am so Obsessed with this song !
Sam,Normani is out of this world!! Talented <U+0001F495>
Sam,Who came here from Ryan higa to see if he actually sounds like that??
Sam,i love your song your my favavorite artist
Sam,Look what you made me do !! Enjoy your new life !!!!
Sam,Normani is fine as hell <U+0001F4AF>
Sam,Support Normani by suscribinh to her Youtube channel <U+203C><U+FE0F><U+203C><U+FE0F>
Sam,"its sad people only pay attention to Normani when she is sing with another artist 
if this was her song it probably wouldnt do that well <U+0001F62D>"
Sam,"m listening while sleeping n again when i woke up ,m only one who dancing with stranger,,,"
Sam,CETTE CHANSON EST SI BELLE!ON N'OUBLIE TOUT ET ON VOYAGE !!
Sam,Yea Normanis can get it
Sam,Damnnnn Normani is so sexy
Sam,He is so fine and normani is gorgeous AF she is doing way better on her own you get to really hear her voice and what she can do
Sam,why is this song so beautiful omg theyre so talented
Sam,Because of Snapchat I came here
Sam,"THE BED IS LAVA IN
5
4
3
2
1


Like if you didn't care<U+0001F602><U+0001F602>"
Sam,Normani vai toma conta do mundo <U+0001F525><U+0001F525><U+0001F525>
Sam,I love you ever since i was a baby
Sam,"My Music Playlist This Week ( 1st Week ) = 18/5/2019
TOP 25 :

1. Taylor Swift ft. Brandon Urie - Me
2. Shawn Mendes - If I Cant Have You
3. Ava Max - So Am I
4. Sam Smith ft. Normani - Dancing With Stranger
5. Chris Brown - Undiceded
6. Zayn, Zianca Ward - A Whole New World
7. Kygo, Rita Ora - Carry On
8. Lil Dicky - Earth
9. Ed Sheeran, Justin Bieber - I Dont Care
10. BTS ft. Halsey - Boy With Luv
11. BLACKPINK - Kill This Love
12. Ariana Grande - 7 Rings
13. Zara Larrson - Dont Worry Bout Me
14. Marshmellow - Here With Me
15. The Chainsmoker ft. Winana Oak - Hope
16. Khalid - Talk
17. LSD - No New Friend
18. Bebe Rexha - Girl In The Mirror
19. Alan Walker ft. Sabrina Carpenter & Farruko - On My Way
20. Ariana Grande ft. Victoria Monet - Monopoly
21. Lauv - Drug & The Internet
22. Rita Ora ft. 6LACK - Only Want You
23. Jonas Brother - Sucker
24. Alan Walker - Lily
25. Ellie Goulding - Sixteen


what ur favorite song this week?"
Sam,Yeoooo 1.25x speed goes crazy <U+0001F525><U+0001F525><U+0001F60D>
Sam,Beautiful voice Sam Smith <3
Sam,"Normani defines sexy, she is such an incredible dancer"
Sam,"Ilove the song, and the personality."
Sam,"Who¡¯s this normani girl everyone keeps talking about? 
She¡¯s very beautiful and talented!
She killed it in this video!!
I¡¯m gonna keep an eye out for her."
Sam,"Ok so I was listening symphonic metal and I get this song because of euro on auto play, killed my vibe for sure....."
Sam,shes too pretty for all the make-up. ijs
Billie,1:15 Me After I Drank A Cup Of Monster And My Mom Told Me To Go To Bed
Billie,"¡°Might seduce your dad type¡±

Lmao gotta find him first"
Billie,"Director: So how many Red Bulls are we going to need for this?
Billie: duh"
Billie,"Director: Billie we have to do a dance remix for spongebob squarepants!
Billie: Hold my Blood Son..."
Billie,"billie dyes her hair blue

14 y/o : OMG ITS SO DEEP

Me: Omg thanks for 900 likes!!<U+0001F44D><U+0001F631><U+2764><U+FE0F>"
Billie,i'm the bald guy
Billie,The instrumental sounds a bit like the Plants vs. Zombies theme.
Billie,"So,  billy how much sugar before the music vid?


Bille:
2:28"
Billie,"Because of this song i went back to play 
Plants vs Zombies"
Billie,Her achieving her goals at a young age makes me really question what I¡¯m doing with my life.
Billie,"Director: Do you want to have a sugar rush making this?

Billie: DUH!"
Billie,Confirmed trailer for The Exorcist 2
Billie,"Mother: So is everything okay
Nanny: Yea everything is fine
Demon Child: 1:16"
Billie,"Billie? Ellish
Freind? Buried
Party? Over
Guy? Bad
Wishing? You were gay
Eyes? Oceanic 
Comment? Unoriginal 
Hotel? Trivago"
Billie,"¬²¬Ñ¬Ù ¬ä¬í ¬Ó ¬Ü¬à¬Þ¬Þ¬Ö¬ß¬ä¬Ñ¬â¬Ú¬ñ¬ç, ¬ä¬à ¬Þ¬ß¬Ö ¬Ü¬Ñ¬Ø¬Ö¬ä¬ã¬ñ ¬ä¬í ¬Ú¬ë¬Ö¬ê¬î ¬â¬å¬ã¬ã¬Ü¬Ú¬Û ¬Ü¬à¬Þ¬Þ¬Ö¬ß¬ä)


¬£¬à¬´ ¬à¬¯:*"
Billie,"Rappers:Expensive car
Lil Nas X:Horse
Billie Ellish: Tricycle"
Billie,"Billie: breathes
14 year old white girls: omg this so  deep"
Billie,This gives me willy wonka and lazy town vibes. <U+0001F642>
Billie,Billy Elisha writes music for people who think they hard af and would beat someone¡¯s ass in a fight but in reality can curl 5 pounds<U+0001F480><U+0001F480>
Billie,"¡°Might seduce your dad type¡±

Ha, jokes on you, he¡¯s been at the gas station for 10 years. You¡¯re gonna have to find him...

Wait..."
Billie,"billie eilish:*dances*
13 year olds: i¡¯m so depressed"
Billie,"Billie: do you like the song? 
Me: duh"
Billie,This made me so uncomfortable idk how I finished the video
Billie,"Does anyone has some actual good songs for my playlist please? I listen to trap and future bass like Sky Parox-Voices of the forest, and Seven Lions-dreamin"
Billie,I can¡¯t wait to go to your concert on the 31! :D ur the best Billie! <U+2764><U+FE0F><U+2764><U+FE0F>
Billie,"them: do you want something girly?

billie: BAD GUY"
Billie,"I wish I had the same amount of energy as 
BEANIE EYELASH"
Billie,Is Billie some sort of zombie/revenant on Valium?
Billie,¡° Might seduce your dad type ¡± BELLIE COULD BE MY STEPMOM (well sorta)
Billie,"Bad Guy: blood get out of her nose

When the party's over : black tears get out of her eyes

You should see me in a crown: spider get out of her Mouth



I know! The next clip, it will be a thing who get out of her ear"
Billie,"Director: How much colour do you want?

Billie: Yes!"
Billie,"Its !!!!!! and Bad Guy in the same video... can't watch this, I've only paid for Bad Guy"
Billie,"Mom and dad : Me and your father will come out, do not make a noise, you and your sister ok ? 

Me : of course I will not
 Sec :
1:14"
Billie,I HaVE TAkeN out mY InViSiLiNe
Billie,"Do you love Billie Eilish?
YES: like
NO: comment"
Billie,Billie Eilish doing what ever she wants for 3 minutes and 26 seconds
Billie,The song looks like plants vs zombies background music<U+0001F937><U+200D>¡Î<U+FE0F>
Billie,"Me after drinking a frap with Coffee
1:16 lol"
Billie,Really busy becoming one of my favorite artists. And the videos are great!
Billie,I¡¯m the bad guy <U+0001F62D><U+0001F44F><U+0001F3FB><U+0001F937><U+0001F3FB><U+200D>¡Î<U+FE0F>
Billie,"Now kids, we just adventure inside billies mind.. buckle up!"
Billie,"Freddie Mercury:
Is this a copy of Mr. Bad Guy?"
Billie,Idc what u say...they SNAPPED on the outro
Billie,"Director: Billie, how many cocaine do you need for this video?

Billie: YES"
Billie,Wasn't this an episode of Star Trek? Seven of Nine went batshit crazy or something
Billie,She makes songs for girls who think they¡¯re psychopaths and capable of murder when in reality they¡¯re too scared to ask for more ketchup packets.
Billie,Ok One I love your music and your voice and two you should react to LankyBox they are YouTubers
Billie,"Someone: ¬ä¬Ö¬Ò¬ñ ¬Ù¬à¬Ó¬å¬ä Billie Eilish ?
Billie: DA"
Billie,"Me: you really are a baaaad guuuuyyyyyy
Billie: duh
Me: yep definitely 
Billie: duh"
Billie,"English people: * listen song *
Russian people: ¬¥¬¡¬¡¬¡¬¡¬¡ ¬ä¬â¬å¬ä¬å¬ä¬å¬ä¬å¬ä¬å¬ä¬å¬ä¬å
( Sorry , mine English very bad<U+0001F602>)"
Billie,"Director: how many types do you want to be?

Billie: yEs"
Billie,She¡¯s so unapologetically weird I absolutely love her
Billie,"Mom:Why do not you do something good
Me: 2:33"
Billie,"Bro I¡¯m just here because of the iron man meme, if you know you know <U+0001F62D><U+0001F62D>"
Billie,You are making XD these dances are like my life (I do so many of those dances myself)
Billie,"Producer: This can't get any crazier

Billie: Hold my avocado."
Billie,so there was an Invisalign ad right before this video...
Billie,"Is she Scarlet Johanson's little sister? She has that bada$$ look to her like black widow. 

She rights bada$$ songs so I guess it's the same right?"
Billie,Why does it say bruises on both my knees? I just don't get what she means(why does she say ..)
Billie,"Tough dude: exist
Billie: ima bout to end this mans whole career"
Billie,"Director : Can u Dance?
Billie : No
Director : Perfect!"
Billie,"Billie Ray Cyrus: I'm gonna make a son about a bad guy.
Billie Eilish: Hold my guitar."
Billie,Sometimes I question why these artists are even popular.
Billie,Quando a Billie fala Bad guy parece que ela ta enfrente do ventilador kk<U+0001F605>
Billie,Can some1 please explain the ending cos im confused aff like i get the lyrics but BILLIE WHY????
Billie,"Billie Ellish: I¡¯m not like other girls 

Other girls: omg same"
Billie,She looks like she had soooo much fin doing this video! <U+0001F917><U+0001F917><U+0001F49B>
Billie,"billie: dyes hair blue
/im14yoandthisisdeep"
Billie,I didn¡¯t think I could cringe so hard at something
Billie,The only thing she could kill is a box of chicken nuggets
Billie,"In the future:
When I was your age the music videos were a lot more understandable."
Billie,She Makes Songs For girls That think they are Psychopaths and Capable of murder when in reality there to scared too scared to Ask for more Ketchup packets.@Extrav
Billie,The Hatsune Miku version is what made me go to the original <U+0001F525>
Billie,Play this with 1.25x speed<U+0001F602>
Billie,"I gots to know the IG of the guy in that video, somebody save me. <U+0001F602>"
Billie,"Billie breaks through wall


14 year old girls: OMG that¡¯s so deep"
Billie,"Director: How much craziness?

billie : DUH.






no hate lol"
Billie,Let's just say I came here from some certain monsters and eldritch horrors trying to seduce me
Billie,This video makes me so happy seeing how much fun you¡¯re having <U+0001F973>
Billie,I like it...but I'm confused <U+0001F605>
Billie,"¡°Everything in music has been done before¡±
Billie: Hold my underaged beer"
Billie,"¬·¬â¬Ö¬ß¬î ¬Ü¬Ñ¬Ü¬Ñ¬ñ-¬ä¬à, ¬á¬à¬ä¬â¬Ñ¬ä¬Ú¬Ý 3 ¬Þ¬Ú¬ß¬å¬ä¬í ¬ã¬Ó¬à¬Ö¬Û ¬Ø¬Ú¬Ù¬ß¬Ú ¬Ó ¬á¬å¬ã¬ä¬å¬ð :("
Billie,"Billie, you're my salvation in some situations... Thank you."
Billie,2:45 me after i playing rayman and i make one level 1020100101010 time
Billie,I only can think about the robloxian girl with suspicious description on some roleplay game when hearing this music
Billie,"Billie: 'Might seduce your dad type'


Me: 'Good luck trying to find him'"
Billie,Well I've just finished playing PC games and now I'm about to do some grocery shopping in case anybody wonders ...
Billie,"Goddamnit Seth, now I cant unhear We Are Number One!"
Billie,I STILL can't believe I ACTUALLY HAERD THIS SONG ON THE RADIO!!!!!<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F631><U+0001F631><U+0001F631><U+0001F631>
Billie,"This is what happens when the party's over,  hostage your friend, then bury your friend (bury a friend), then you become the bad guy"
Billie,"Random person: Ey did you see Bad Guy

Me: ¡°Duh¡±"
Billie,When you write something about 14 years old I'll have 1000 like?
Billie,Stay posive Yorue are so amainh we love and scre God Bless be safe igrneo ride people we love and care
Billie,0/10 severe lack of the couch instrument
Billie,So i had to figure out who billie eilish was. I also can whisper into a mic why the hell am i not getting paid for this.
Billie,"Director: ¡°Ok Billie, how much blood you want to get out of your nose?¡±

Billie: ¡° YES .¡±"
Billie,"Why does this sound like ''Robbie Rotten - We are number one''   
SKTKSKTSKT"
Billie,"Is so pretty Billie !
Hi Matias"
Billie,I love your music and your pretty <U+2764><U+FE0F><U+2764><U+FE0F><U+0001F642><U+0001F642>
Billie,Wish my girlfriend would feed me cereal like that
